date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,net_alpha,rho,terminal_soc
2025-02-22,True,0.8,0.2,netrho,,,3840.6346174074065,3577.8259859629625,2400.0,36390.3451378,15909.99231961754,0.0,0,0.0,15909.99231961754,5660.9396543432085,0.8,0.625,2400.0
2025-02-23,True,0.8,0.2,netrho,,,3577.8259859629625,3129.51485751852,2400.0,80524.24120381998,54494.54257249294,0.0,0,0.0,54494.54257249294,5493.113457889964,0.8,0.625,2400.0
2025-02-24,True,0.8,0.2,netrho,,,3129.51485751852,3159.4013917407406,2400.0,79900.402964,53425.734578181204,8.68404600000008,1,44.162715933000406,53469.897294114206,7833.123391144038,0.8,0.625,2400.0
2025-02-25,True,0.8,0.2,netrho,,,3159.4013917407406,2442.1024796296297,2400.0,77040.85480415,50478.114541916584,53.319771016665754,3,238.44548818882294,50716.56003010541,8175.260726106999,0.8,0.625,2400.0
2025-02-26,True,0.8,0.2,netrho,,,2442.1024796296297,3262.372387851852,2400.0,77825.71516600001,51454.52585122679,0.0,0,0.0,51454.52585122679,4259.333344279836,0.8,0.625,2400.0
2025-02-27,True,0.8,0.2,netrho,,,3262.372387851852,3173.3330876296313,2400.0,78406.0211522,50872.2459421229,0.0,0,0.0,50872.2459421229,7157.590081726755,0.8,0.625,2400.0
2025-02-28,True,0.8,0.2,netrho,,,3173.3330876296313,3663.63036714815,2400.0,36947.060834699994,15764.007077059792,0.0,0,0.0,15764.007077059792,10052.62696268354,0.8,0.625,2400.0
2025-03-01,True,0.8,0.2,netrho,,,3663.63036714815,3450.99747185185,2400.0,35216.6459907,14842.02888062526,0.0,0,0.0,14842.02888062526,8911.07012209918,0.8,0.625,2400.0
2025-03-02,True,0.8,0.2,netrho,,,3450.99747185185,2502.382901111111,2400.0,75348.0945947,49878.369101334734,915.1519176566612,9,5590.204679195214,55468.57378052995,641.2483844032893,0.8,0.625,2400.0
2025-03-03,True,0.8,0.2,netrho,,,2502.382901111111,2580.01368,2400.0,75526.012434,49307.73689167,1849.7720293099983,16,10831.537740937545,60139.27463260754,944.9935005349788,0.8,0.625,2400.0
2025-03-04,True,0.8,0.2,netrho,,,2580.01368,2717.131301888889,2400.0,73945.60662452699,48005.68585347612,112.07266359999689,3,603.0453317671581,48608.731185243276,366.3498246504537,0.8,0.625,2400.0
2025-03-05,True,0.8,0.2,netrho,,,2717.131301888889,2928.192215370371,2400.0,76134.90857690001,48493.29759445874,4.775773100000151,2,23.389396936300745,48516.686991395036,5707.150779382719,0.8,0.625,2400.0
